sentiment,category,source,title,description,content,url,publishedAt
Neutral,Israel Palestine Conflict,Breitbart News,Netanyahu to Hamas: Free the Hostages and We Will Let You Live,"Israeli Prime Minister Benjamin Netanyahu said Thursday evening that Hamas terrorists who freed Israeli hostages would be allowed to live, but that those who sought to harm them would be hunted down and killed. He added that the war in Gaza would end if the h…","Israeli Prime Minister Benjamin Netanyahu said Thursday evening that Hamas terrorists who freed Israeli hostages would be allowed to live, but that those who sought to harm them would be hunted down … [+2594 chars]",https://www.breitbart.com/middle-east/2024/10/17/netanyahu-to-hamas-free-the-hostages-and-we-will-let-you-live/,
Neutral,Israel Iran/Lebanon Conflict,Naturalnews.com,"Netanyahu will strike military sites within Iran before U.S. elections, source tells WaPo","Two unnamed officials close to Israeli Prime Minister Benjamin Netanyahu just disclosed to the Biden administration that Israel is planning to launch its attack on Iran before the U.S. presidential elections on Nov. 5, the Washington Post (WaPo) reported. Acc…",Two unnamed officials close to Israeli Prime Minister Benjamin Netanyahu just disclosed to the Biden administration that Israel is planning to launch its attack on Iran before the U.S. presidential e… [+4918 chars],https://www.naturalnews.com/2024-10-17-netanyahu-will-strike-iran-before-us-elections.html,
Negative,Israel Local Affairs,International Business Times,"Hostages Families Not Impressed With Hamas Leader's Assassination, Demand Netanyahu Order 'Immediate Agreement'","Amidst reports of the death of Yahya Sinwar, the head of Hamas, the families of the Israeli hostages push the government to negotiate their safe return.",The families of 101 still believed to be held hostage in Gaza expressed concern about retribution against their loved ones after the Israel Defense Forces (IDF) is believed to have killed Yahya Sinwa… [+2887 chars],https://www.ibtimes.com/israeli-hostage-families-hamas-assassination-netanyahu-3747095,
Neutral,Israel Palestine Conflict,NBC News,Sinwar's death offers an opening to end the war in Gaza – and a test for Netanyahu,"The killing of Yahya Sinwar is a tactical and symbolic success for Israel, but it's unclear if it will change the course of the conflict in Gaza.",The killing of Hamas leader Yahya Sinwar is a major symbolic and military victory for Israel a year after the hard-line ideologue masterminded a devastating terrorist attack that shattered the countr… [+7728 chars],https://www.nbcnews.com/investigations/sinwars-death-offers-opening-end-war-gaza-test-netanyahu-rcna175914,
Neutral,Israel Palestine Conflict,Yahoo Entertainment,Netanyahu says al-Sinwar's death paves way for a better future,"Israeli Prime Minister Benjamin Netanyahu has hailed the death of Hamas leader Yehya al-Sinwar as a significant milestone, describing it as a sign of ""the...","Israeli Prime Minister Benjamin Netanyahu has hailed the death of Hamas leader Yehya al-Sinwar as a significant milestone, describing it as a sign of ""the decline of the reign of evil by Hamas"" in th… [+1781 chars]",https://www.yahoo.com/news/netanyahu-says-al-sinwars-death-190323216.html,
Neutral,Israel Palestine Conflict,ABC News,"Prime Minister Benjamin Netanyahu says Israel has “settled its account” with Sinwar but ""war is not yet ended.""","Prime Minister Benjamin Netanyahu says Israel has “settled its account” with Sinwar but ""war is not yet ended.""","Prime Minister Benjamin Netanyahu says Israel has settled its account with Sinwar but ""war is not yet ended.""  October 17, 2024, 1:43 PM  JERUSALEM -- Prime Minister Benjamin Netanyahu says Israel ha… [+60 chars]",https://abcnews.go.com/International/wireStory/prime-minister-benjamin-netanyahu-israel-settled-account-sinwar-114901381,
Neutral,Israel Palestine Conflict,New York Post,Netanyahu says Israel ‘settled the score’ with Hamas head Yahya Sinwar’s death — but warns war is not over,"Israeli Prime Minister Benjamin Netanyahu said that the killing of Hamas head Yahya Sinwar in Rafah marked a pivotal moment in the Middle East wars, but warned that the fight was not over yet – as he vowed to return the remaining hostages to their loved ones.…","Israeli Prime Minister Benjamin Netanyahu said that the killing of Hamas head Yahya Sinwar in Rafah marked a pivotal moment in the Middle East wars, but warned that the fight was not over yet as he v… [+2292 chars]",https://nypost.com/2024/10/17/world-news/netanyahu-says-israel-settled-the-score-with-yahya-sinwars-death-but-war-is-not-over/,
Neutral,Israel Palestine Conflict,Biztoc.com,Will Netanyahu continue Gaza war after death of Hamas chief?,US says killing of Yahya Sinwar is an opportunity to negotiate a ceasefire,"US says killing of Yahya Sinwar is an opportunity to negotiate a ceasefire  This story appeared on ft.com, 2024-10-17 22:23:08.",https://biztoc.com/x/047d8be934863455,
Neutral,Israel Palestine Conflict,Biztoc.com,"Netanyahu: Israel has 'settled its account' with Sinwar, but 'war has not yet ended'","Prime Minister Benjamin Netanyahu said on Wednesday that the killing of Hamas leader Yahya Sinwar was an ""important moment in the war"" to bring home the hostages being held in Gaza.","Prime Minister Benjamin Netanyahu said on Wednesday that the killing of Hamas leader Yahya Sinwar was an ""important moment in the war"" to bring home the hostages being held in Gaza.  This story appea… [+35 chars]",https://biztoc.com/x/412b62e73ba2c6fe,
Neutral,Israel American Relations,Investing.com,"Biden says will speak soon with Netanyahu on how to return hostages, end war","Biden says will speak soon with Netanyahu on how to return hostages, end war","(Reuters) - U.S. President Joe Biden said on Thursday that slain Hamas leader Yahya Sinwar's death marks a moment of relief for Israelis while providing the opportunity for a ""day after"" in Gaza with… [+492 chars]",https://www.investing.com/news/world-news/biden-says-will-speak-soon-with-netanyahuon-how-to-return-hostages-end-war-3669471,
Neutral,Israel Palestine Conflict,Biztoc.com,Israel's Netanyahu Says Sinwar's Death Doesn't Mean Gaza War Is Over,"Hamas leader Yahya Sinwar was killed by #Israel in Gaza. In a speech, Israel’s Prime Minister Benjamin #Netanyahu confirmed the death and said that Sinwar’s demise isn’t a sign that the war in #Gaza is over. #worldnews #politics #geopolitics Read more:…","Hamas leader Yahya Sinwar was killed by #Israel in Gaza. In a speech, Israels Prime Minister Benjamin #Netanyahu confirmed the death and said that Sinwars demise isnt a sign that the war in #Gaza is … [+106 chars]",https://biztoc.com/x/0864ac89251faf6b,
Neutral,Israel Palestine Conflict,Freerepublic.com,"Netanyahu on Killing of Hamas Leader Yahya Sinwar: ‘Darkness Is in Retreat, Light Is Rising’","Israeli Prime Minister Benjamin Netanyahu addressed his nation on Thursday evening in the wake of confirmation that Israel Defense Forces (IDF) troops had killed Hamas leader Yahya Sinwar, saying a chance had arrived for peace. Netanyahu began by discussing t…","Skip to comments.  Netanyahu on Killing of Hamas Leader Yahya Sinwar: Darkness Is in Retreat, Light Is RisingBreitbart ^   | 10/17/2024   | Joel B. Pollak  Posted on 10/17/2024 11:59:33 AM PDT by Chi… [+1665 chars]",https://freerepublic.com/focus/f-news/4271653/posts,
Neutral,Israel Palestine Conflict,Haaretz,"Netanyahu tells Gaza terrorists: Lay down your arms, free the hostages - and live","Israeli prime minister's offer of immunity hopes to exploit anger of Hamas members toward Yahya Sinwar, who was killed by Israeli forces in the Gaza Strip",Prime Minister Benjamin Netanyahu has offered Hamas terrorists a deal in which they would release the hostages in exchange for free passage out of the Gaza Strip. In a message to the media after the … [+153 chars],https://www.haaretz.com/israel-news/2024-10-18/ty-article/.premium/netanyahu-tells-gaza-terrorists-lay-down-your-arms-free-the-hostages-and-live/00000192-9c62-d2c4-ad9a-fd73c6d50000,
Neutral,Israel American Relations,Fox News,Biden admin issues warning to Netanyahu as Israel holds emergency meeting on Gaza aid,"The U.S. warned Israel on this week that it is ""watching"" Prime Minister Benjamin Netanyahu's actions on delivering aid to Gaza.","President Biden's administration warned Israeli Prime Minister Benjamin Netanyahu that the U.S. will be ""watching"" as Israel conducts an emergency meeting on Gaza aid Thursday.  U.S. Ambassador to th… [+2699 chars]",https://www.foxnews.com/politics/biden-admin-issues-warning-netanyahu-israel-holds-emergency-meeting-gaza-aid,
Neutral,Israel Palestine Conflict,Al Jazeera English,Israel’s Netanyahu vows Gaza war ‘not over’ after Sinwar’s alleged killing,Israeli leader describes alleged killing of Hamas leader as 'beginning of the end' of yearlong conflict.,"Israeli Prime Minister Benjamin Netanyahu has declared that the war in Gaza is not over following the alleged killing of Hamas leader Yahya Sinwar, even as Western leaders expressed hope that his dea… [+4067 chars]",https://www.aljazeera.com/news/2024/10/18/israels-netanyahu-vows-gaza-war-not-over-after-sinwars-alleged-killing,
Neutral,Non-Governmental Opinion,Democracy Now!,Gideon Levy: Death of Sinwar Won't End Israel's War While U.S. Gives Netanyahu Free Rein in Gaza,"Israel announced Thursday it had killed Hamas leader Yahya Sinwar in Gaza, releasing a video allegedly showing Sinwar’s final moments before his death after Israeli forces in Rafah attacked the building he was in. After the announcement, Israeli Prime Ministe…","This is viewer supported news. Please do your part today.  Donate  Israel announced Thursday it had killed Hamas leader Yahya Sinwar in Gaza, releasing a video allegedly showing Sinwar’s final moment… [+689 chars]",https://www.democracynow.org/2024/10/18/gideon_levy,
positive,Non-Governmental Opinion,NBC News,"Sinwar’s killing looks set to boost Netanyahu, the Houdini of Israeli politics","Twelve months ago, Israeli Prime Minister Benjamin Netanyahu had just overseen his country’s worst defense failure ever and faced widespread anger at home and abroad.","Outside of his Cabinet and political base, one charge long leveled against Netanyahu is that he has prioritized his own political survival, playing to his right-wing base by launching wars that sever… [+2311 chars]",https://www.nbcnews.com/news/world/sinwars-killing-boost-netanyahu-israeli-politics-hamas-war-rcna176067,
positive,Non-Governmental Opinion,International Business Times,Sinwar's Killing Boosts Netanyahu But Still No Sign Of War Ending,The killing of Hamas leader Yahya Sinwar is a political victory for Israeli Prime Minister Benjamin Netanyahu but divisions remain in Israel over his strategy for securing the release of hostages.,The killing of Hamas leader Yahya Sinwar is a political victory for Israeli Prime Minister Benjamin Netanyahu but divisions remain in Israel over his strategy for securing the release of hostages.  M… [+4592 chars],https://www.ibtimes.com/sinwars-killing-boosts-netanyahu-still-no-sign-war-ending-3747264,
positive,Israel Palestine Conflict,Yahoo Entertainment,Report: Netanyahu orders more aid deliveries to Gaza,"Israeli Prime Minister Benjamin Netanyahu ordered a significant increase in deliveries for the suffering population in the Gaza Strip, Israeli media reported...","Israeli Prime Minister Benjamin Netanyahu ordered a significant increase in deliveries for the suffering population in the Gaza Strip, Israeli media reported on Friday.  Israeli public broadcaster Ka… [+973 chars]",https://www.yahoo.com/news/report-netanyahu-orders-more-aid-220344999.html,
Neutral,Israel American Relations,Memeorandum.com,Biden tells Netanyahu it's time to end Gaza war after Sinwar's elimination (Barak Ravid/Axios),Barak Ravid / Axios: Biden tells Netanyahu it's time to end Gaza war after Sinwar's elimination … - Israeli and U.S. officials say Sinwar's death on Wednesday creates an opportunity to resume talks on a deal to release the 101 hostages still held by Hamas and…,"memeorandum is an auto-generated summary of the stories that US political commentators are discussing online right now.  Unlike sister sites Techmeme and Mediagazer, it is not a human-edited news out… [+72 chars]",https://www.memeorandum.com/241017/p99,
Neutral,Israel Palestine Conflict,Fortune,Benjamin Netanyahu hails ‘the start of the day after Hamas’ after leader Yahya Sinwar is killed,"Israeli forces in Gaza killed Hamas leader Yahya Sinwar, a chief architect of last year’s attack on Israel that sparked the war, the military said.","Israeli forces in Gaza killed Hamas leader Yahya Sinwar, a chief architect of last years attack on Israel that sparked the war, the military said Thursday. Troops appeared to have run across him unkn… [+6764 chars]",https://fortune.com/2024/10/18/hamas-leader-yahya-sinwar-killed/,
Neutral,Israel American Relations,New York Post,Trump accuses Biden of trying to ‘hold back’ Netanyahu after Israel’s killing of Hamas leader Yahya Sinwar,Former President Donald Trump said Friday that President Biden should allow Israel a free hand in its operations against Hamas following the takeout of terror boss Yahya Sinwar in the Gaza Strip earlier this week.,Former President Donald Trump said Friday that President Biden should allow Israel a free hand in its operations against Hamas following the takeout of terror boss Yahya Sinwar in the Gaza Strip earl… [+3833 chars],https://nypost.com/2024/10/18/us-news/trump-accuses-biden-of-trying-to-hold-back-netanyahu-after-israels-killing-of-hamas-leader-yahya-sinwar/,
Neutral,Israel American Relations,Investing.com,"Trump says Sinwar death makes peace easier, adds he'll speak soon to Netanyahu","Trump says Sinwar death makes peace easier, adds he'll speak soon to Netanyahu",DETROIT (Reuters) - Republican U.S. presidential candidate Donald Trump said on Friday that the death of Palestinian Islamist group Hamas' leader Yahya Sinwar would make prospects of peace easier in … [+260 chars],https://www.investing.com/news/world-news/trump-says-sinwar-death-makes-peace-easier-adds-hell-speak-soon-to-netanyahu-3671556,
Neutral,Israel Palestine Conflict,Biztoc.com,Sinwar's death offers an opening to end the war in Gaza – and a test for Netanyahu,"The killing of Yahya Sinwar is a tactical and symbolic success for Israel, but it's unclear if it will change the course of the conflict in Gaza.","The killing of Yahya Sinwar is a tactical and symbolic success for Israel, but it's unclear if it will change the course of the conflict in Gaza.  This story appeared on nbcnews.com, 2024-10-17 23:41… [+3 chars]",https://biztoc.com/x/c7cb4d8bb61385e5,
Neutral,Israel Palestine Conflict,Investing.com,Netanyahu faces pressure to end fighting in Gaza after killing of Sinwar,Netanyahu faces pressure to end fighting in Gaza after killing of Sinwar,"By James Mackenzie and Jonathan Saul  JERUSALEM (Reuters) - The killing of Israel's most wanted enemy Yahya Sinwar has been hailed as vindication for Prime Minister Benjamin Netanyahu, but in a count… [+5014 chars]",https://www.investing.com/news/world-news/netanyahu-faces-pressure-to-end-fighting-in-gaza-after-killing-of-sinwar-3671316,
Neutral,Israel Palestine Conflict,Biztoc.com,"Israel Kills Sinwar, Netanyahu Vows to Continue Fighting | Horizons Middle East & Africa 10/18/2024","Israel says it has killed Hamas leader, Yahya Sinwar, who was seen as the architect of the October 7 attack. Also on the show: ...","Israel says it has killed Hamas leader, Yahya Sinwar, who was seen as the architect of the October 7 attack. Also on the show: ...  This story appeared on youtube.com, 2024-10-18 06:25:05.",https://biztoc.com/x/f42dd8f0be430c12,
Neutral,Israel Palestine Conflict,Biztoc.com,Netanyahu: ‘Hamas Will No Longer Rule Gaza’ After Yahya Sinwar’s Death | WSJ News,"Hamas leader Yahya Sinwar, a U.S.-designated terrorist, triggered a war with Israel in Gaza in October 2023. Photo: Mahmud ...","Hamas leader Yahya Sinwar, a U.S.-designated terrorist, triggered a war with Israel in Gaza in October 2023. Photo: Mahmud ...  This story appeared on youtube.com, 2024-10-18 05:42:25.",https://biztoc.com/x/001b23b62e04c339,
positive,Israel Palestine Conflict,Digital Journal,Sinwar’s killing boosts Netanyahu but still no sign of war ending,The killing of Hamas leader Yahya Sinwar is a political victory for Israeli Prime Minister Benjamin Netanyahu but divisions remain in Israel over his strategy for securing the release of hostages. More than a year after the Islamist group’s unprecedented atta…,Supporters and relatives of Israelis held hostage by Palestinian militants in Gaza protest outside the Ministry of Defence in Tel Aviv for their release - Copyright AFP Oren ZIV  The killing of Hamas… [+4820 chars],https://www.digitaljournal.com/world/sinwars-killing-boosts-netanyahu-but-still-no-sign-of-war-ending/article,
Neutral,Israel Palestine Conflict,Freerepublic.com,"After Sinwar killing, Netanyahu sees vindication in his Rafah approach","PM and his circle argue that the elimination of the Hamas leader, in the city world leaders said Israel must not invade, shows he knows what he’s doing despite opppsition criticismIn mid-March, US officials told the Politico news site that US President Joe Bi…","Skip to comments.  After Sinwar killing, Netanyahu sees vindication in his Rafah approachThe Times of Israel ^   | Oct. 18, 2024   | LAZAR BERMAN  Posted on 10/18/2024 3:59:15 PM PDT by Mr. Mojo  PM … [+8724 chars]",https://freerepublic.com/focus/f-news/4271894/posts,
Neutral,Non-Governmental Opinion,Newser,"Friedman: Please, Netanyahu, Don't Blow This Opportunity","Just how big is the killing of Hamas leader Yahya Sinwar? ""It is impossible to exaggerate the importance,"" writes New York Times columnist Thomas Friedman. The immediate aftermath of his death could usher in the end of the war in Gaza, as well as the return o…","Just how big is the killing of Hamas leader Yahya Sinwar? ""It is impossible to exaggerate the importance,"" writes New York Times columnist Thomas Friedman. The immediate aftermath of his death could … [+1115 chars]",https://www.newser.com/story/358046/friedman-please-netanyahu-dont-blow-this-opportunity.html,
Neutral,Israel Iran/Lebanon Conflict,Lewrockwell.com,Netanyahu now says he doesn’t want a civil war in Lebanon,"Writes John Leo Keenan: Netanyahu told Le Figaro: “A new civil war in Lebanon would be a tragedy.  It is certainly not our aim to provoke one.  Israel does not intend to interfere in Lebanon’s internal affairs.”  He added, “Our only aim is to allow our citize…",Writes John Leo Keenan:  Netanyahu told Le Figaro: “A new civil war in Lebanon would be a tragedy.  It is certainly not our aim to provoke one.  Israel does not intend to interfere in Lebanons intern… [+1400 chars],https://www.lewrockwell.com/political-theatre/netanyahu-now-says-he-doesnt-want-a-civil-war-in-lebanon/,
Negative,Non-Governmental Opinion,Haaretz,End the war? Netanyahu is set to use Sinwar's death to keep himself in power,"Israel's prime minister got the photo he wanted of the Hamas leader's mangled face, but now it's back to preserving his hard-right coalition. In his statement, he sure couldn't utter the words 'Palestinian Authority' as a player in governing Gaza","Since October 7, every Israeli has wished Hamas leader Yahya Sinwar 1,001 strange and unusual deaths, none of which would have atoned for a single murder of a baby on a kibbutz, a single rape of a re… [+82 chars]",https://www.haaretz.com/israel-news/2024-10-18/ty-article/.premium/end-the-war-netanyahu-is-set-to-use-sinwars-death-to-keep-himself-in-power/00000192-9ed2-d576-af9b-bfde9f790000,
Neutral,Non-Governmental Opinion,Haaretz,Killing Sinwar should end the Gaza war. Netanyahu won't let it happen,"The long overdue killing of Hamas leader Yahya Sinwar, 21 days after the assassination of Hezbollah's Hassan Nasrallah, should the opportunity for Israel to negotiate a hostage deal and a wider regional political settlement. But Benjamin Netanyahu has no inte…","Analysis | The long overdue killing of Hamas leader Yahya Sinwar, 21 days after the assassination of Hezbollah's Hassan Nasrallah, should the opportunity for Israel to negotiate a hostage deal and a … [+110 chars]",https://www.haaretz.com/israel-news/2024-10-18/ty-article/.premium/killing-sinwar-should-end-the-gaza-war-netanyahu-wont-let-it-happen/00000192-9f1d-db12-a1bb-ffffcf120000,
Neutral,Israel American Relations,Haaretz,Netanyahu sees an opportunity to deal with Iran's nukes as Washington worries over being dragged in,"Once the dust settles on the killing of Sinwar, international attention will switch to the Iranian front. In the meantime, the deaths of five IDF soldiers in Lebanon is a reminded that achievements in Gaza do not solve all Israel's problems","The IDF operation in Rafah, in which Hamas leader Yahya Sinwar was killed, took place while Israeli forces continued to fight in southern Lebanon. On Wednesday, evening five Golani commando soldiers … [+310 chars]",https://www.haaretz.com/israel-news/2024-10-18/ty-article/.premium/netanyahu-sees-an-opportunity-to-hit-irans-nukes-as-u-s-frets-over-being-dragged-in/00000192-9ca1-d8fa-a9df-fda9803a0000,
Neutral,Israel Political Affairs,Yahoo Entertainment,"Drone launched at Netanyahu home in northern Israel, spokesman says","JERUSALEM (Reuters) -A drone was launched towards Israeli Prime Minister Benjamin Netanyahu's home in the northern Israeli town of Caesarea on Saturday, his ...","JERUSALEM (Reuters) -A drone was launched towards Israeli Prime Minister Benjamin Netanyahu's home in the northern Israeli town of Caesarea on Saturday, his spokesman said, adding that the premier wa… [+718 chars]",https://www.yahoo.com/news/drone-launched-netanyahu-home-northern-071725640.html,
Neutral,Israel Political Affairs,CBS News,"No injuries after drone strike launched at Netanyahu home, Israel says","Israel's government says a drone was launched toward the prime minister's house, with no casualties.","A drone was launched toward Prime Minister Benjamin Netanyahu's home on Saturday, the Israeli government said.   Sirens wailed Saturday morning, warning of incoming fire from Lebanon. The drone was l… [+5740 chars]",https://www.cbsnews.com/news/drone-strike-benjamin-netanyahu-israel-gaza-lebanon-hamas/,
Neutral,Israel Palestine Conflict,Breitbart News,"Dem Rep.: Netanyahu Should Give Ground in Talks with Hamas, a Deal Will Reshape Israeli Retaliation on Iran","On Friday’s “CNN Newsroom,” Rep. Raja Krishnamoorthi (D-IL) said that it’s time for Israeli Prime Minister Benjamin Netanyahu to be willing to give ground in talks with Hamas and that if a deal in Gaza is struck, “it will also The post Dem Rep.: Netanyahu Sho…","On Friday’s “CNN Newsroom,” Rep. Raja Krishnamoorthi (D-IL) said that it’s time for Israeli Prime Minister Benjamin Netanyahu to be willing to give ground in talks with Hamas and that if a deal in Ga… [+1422 chars]",https://www.breitbart.com/clips/2024/10/19/dem-rep-netanyahu-should-give-ground-in-talks-with-hamas-a-deal-will-reshape-israeli-retaliation-on-iran/,
Neutral,Israel Political Affairs,Mediaite,Netanyahu Declares Nothing Will ‘Deter’ Him After Private Residence Targeted By Drone,"Benjamin Netanyahu declared nothing will deter his fight against the ""terrorist proxies"" of Iran following a UAV being ""launched towards"" his home. The post Netanyahu Declares Nothing Will ‘Deter’ Him After Private Residence Targeted By Drone first appeared o…",Screenshot via Twitter  Israel Prime Minister Benjamin Netanyahu released a video to social media in which he declared nothing will deter his fight against the “terrorist proxies” of Iran following h… [+1789 chars],https://www.mediaite.com/news/netanyahu-declares-nothing-will-deter-him-after-private-residence-targeted-by-drone/,
